	loc_name	address	num_review	latitude	longitude
2344	봉황대(의령)	경상남도 의령군 궁류면 평촌리 산 62	23843	35.4352854	128.2412797
2345	빗돌배기마을(송등)	경상남도 창원시 의창구 대산면 진산대로505번길 92	22834	35.344369	128.7024677
2346	경운동민병옥가옥	서울특별시 종로구 인사동10길 23-9	27046	37.574655	126.9858924
2347	표충사(밀양)	경상남도 밀양시 단장면 표충로 1338	47097	35.5326137	128.9601149
2348	예천 삼강주막	경상북도 예천군 풍양면 삼강리길 27	31148	36.5633388	128.2981072
2349	강진 갯들소리마을	전라남도 강진군 신전면 논정길 10-3	17797	34.498416	126.7458504
2350	장성 자라뫼마을 [농촌전통테마]	전라남도 장성군 북이면 백양로 26	19873	35.4287446	126.8085668
2351	용유도 마시안해변	인천광역시 중구 마시란로 118	43613	37.4325093	126.4175689
2352	진관사계곡	서울특별시 은평구 진관길 73	44216	37.6383876	126.946406
2353	지리산 애완곤충농원	경상남도 함양군 안의면 용추계곡로 119-2	22747	35.6534621	127.7973057
2354	보성 벌교 홍교	전라남도 보성군 벌교읍 벌교리	33701	34.8454492	127.3396877
2355	상원사(고창)	전라북도 고창군 고창읍 월곡리	21245	35.4395856	126.7264944
2356	성황사(부안)	전라북도 부안군 부안읍 서림공원길 92	19180	35.7354101	126.7308728
2357	75광장	부산광역시 영도구 절영로 370	26543	35.0791482	129.0537646
2358	구천댐(구천저수지)	경상남도 거제시 동부면 구천리	22546	34.8081048	128.6340293
2359	불일폭포	경상남도 하동군 화개면 목압길	46439	35.2368409	127.6451236
2360	국망봉자연휴양림(포천)	경기도 포천시 이동면 늠바위길 207-28	87322	38.028861	127.3962259
2361	천방산	충청남도 서천군 문산면 신농리	26672	36.13741419999999	126.7497248
2362	구공업전습소본관	서울특별시 종로구 이화장길 81	21456	37.5791977	127.0042655
2363	도안사	서울특별시 노원구 덕릉로145길 99	23942	37.6838446	127.0854407
2364	비학산	경상북도 포항시 신광면 상읍리	31013	36.1433024	129.246136
2365	서산관아문 및 외동헌	충청남도 서산시 관아문길 1	18565	36.7844396	126.4501261
2366	관성묘	전라북도 전주시 완산구 남고산성1길 159-9	21386	35.7966656	127.1601415
2367	고창 무장현 관아와 읍성	전라북도 고창군 무장면 무장읍성길 45	25420	35.4182327	126.5574379
2368	아침가리계곡	강원도 인제군 기린면 추대길 58	68440	37.9655061	128.398805
2369	가파도	제주특별자치도 서귀포시 대정읍 가파로	62654	33.1710594	126.2731193
2370	굿데이뮤지엄	경상남도 창원시 마산회원구 봉암공단2길 22	3003	35.2185886	128.5975738
2371	창원단감테마공원	경상남도 창원시 의창구 동읍 동읍로359번길 27	0	35.2972382	128.6608254
2372	용연동굴 (강원고생대 국가지질공원)	강원도 태백시 태백로 283-29	81603	37.1493763	128.9938131
2373	태양의 후예 촬영지	강원도 태백시 통골길 116-52	0	37.1649928	129.0408334
2374	호암 이병철선생 생가	경상남도 의령군 정곡면 호암길 22-4	23517	35.38199880000001	128.3232491
2375	충익사(의령)	경상남도 의령군 의령읍 충익로 1	21995	35.3157369	128.261559
2376	송이밸리자연휴양림	강원도 양양군 손양면 상왕도리 산158-3	123	38.0526971	128.6220185
2377	광주 곤지암도자공원	경기도 광주시 곤지암읍 경충대로 727	13233	37.35110410000001	127.3275659
2378	여주도자세상	경기도 여주시 신륵사길 7	8223	37.30011150000001	127.6545425
2379	만석거공원	경기도 수원시 장안구 정조로 1087	0	37.3018036	127.0016708
2380	민영환 자결터	서울특별시 종로구 공평동	25630	37.5711946	126.9830812
2381	재인폭포 (한탄강 국가지질공원)	경기도 연천군 연천읍 부곡리	51420	38.0876334	127.1609881
2382	태풍전망대	경기도 연천군 중면 횡산리	37369	38.1201245	126.9752779
2383	열쇠전망대	경기도 연천군 신서면 동내로 1375-1	31356	38.1555066	127.1442445
2384	연의근린공원(생태학습관, 북카페)	서울특별시 양천구 신정이펜1로 12	0	37.5133702	126.829922
2385	연천역 급수탑	경기도 연천군 연천읍 연천로 273-7	23560	38.1016304	127.0742944
2386	전곡리 유적 토층 (한탄강 국가지질공원)	경기도 연천군 전곡읍 양연로 1510	39485	38.0154257	127.061393
2387	고대산	경기도 연천군 신서면 평화로 3282-108	65118	38.2366167	127.1570763
2388	임진강평화습지원	경기도 연천군 중면 황산리 852	57	38.1355921	127.019592
2389	소지섭길	강원도 양구군 방산면 두타연로 8	33	38.2722018	127.9956157
2390	전곡역	경기도 연천군 전곡읍 전곡역로 75	34	38.0248192	127.0711967
2391	연강갤러리	경기도 연천군 중면 군중로 885	30	38.1178643	126.9871954
2392	달성습지생태학습관	대구광역시 달성군 화원읍 구라1길 88	0	35.8137552	128.4885534
2393	강화관광플랫폼	인천광역시 강화군 강화읍 강화대로 430	0	37.7483601	126.4834376
2394	갑곶돈대	인천광역시 강화군 강화읍 해안동로1366번길 18	38635	37.7345234	126.5160972
2395	양금석가옥	제주특별자치도 서귀포시 남원읍 신례로298번길 3-6	18697	33.291316	126.6286896
2396	내원사(대전)	대전광역시 서구 배재로197번길 200	27676	36.3225978	127.3601604
2397	동악사(예천)	경상북도 예천군 예천읍 충효로 448	18966	36.6615852	128.464403
2398	보문사(예천)	경상북도 예천군 보문면 보문사길 243	20278	36.6552968	128.5597367
2399	임정사(경북)	경상북도 성주군 성주읍 성주읍5길 24-35	20699	35.9212555	128.2855888
2400	거제정글돔	경상남도 거제시 거제면 거제남서로 3595	0	34.8579041	128.5790021
2401	충주 임충민공 충렬사	충청북도 충주시 충열1길 6	20142	36.946158	127.9050858
2402	서울 경교장	서울특별시 종로구 새문안로 29	47402	37.5683585	126.9674846
2403	울산 소리체험관	울산광역시 동구 성끝길 103	2045	35.4829991	129.4311906
2404	영천전투메모리얼파크	경상북도 영천시 호국영웅길 15	0	35.9732063	128.9386614
2405	나주향교	전라남도 나주시 향교길 38	24599	35.0335556	126.7115136
2406	성주산자연휴양림	충청남도 보령시 성주면 화장골길 57-228	127522	36.3368122	126.6555164
2407	부산영화체험박물관	부산광역시 중구 대청로126번길 12	698	35.101702	129.0337655
2408	공주 산림휴양마을	충청남도 공주시 수원지공원길 222	1579	36.43644390000001	127.1210972
2409	만수산자연휴양림	충청남도 부여군 외산면 휴양로 107	47365	36.3383091	126.7111345
2410	운주산승마자연휴양림	경상북도 영천시 임고면 승마휴양림길 105	24970	36.0376736	129.0008294
2411	여우생태관찰원	경상북도 영주시 순흥면 소백로2481번길 33	0	36.9141829	128.556655
2412	우주측지관측센터	세종특별자치시 연기면 월산공단로 276-71	1854	0	0
2413	조도	경상남도 남해군 미조면 조도길 5-10	4283	34.6975938	128.0508445
2414	연오랑세오녀테마공원 귀비고	경상북도 포항시 남구 동해면 호미로 3012	0	36.014691	129.47788
2415	팔영산자연휴양림	전라남도 고흥군 영남면 팔영로 1347-418	56492	34.6215956	127.4402471
2416	대구시민안전테마파크	대구광역시 동구 팔공산로 1155	51134	35.9891717	128.691943
2417	영동 와인터널	충청북도 영동군 영동읍 영동힐링로 30	0	36.1626316	127.7864597
2418	양평 황순원문학촌 소나기마을	경기도 양평군 서종면 소나기마을길 24	50469	37.5945109	127.3781099
2419	정선아리랑열차(A-train)	강원도 정선군 여량면 여량6길 17	13891	37.4730015	128.7221887
2420	남도해양관광열차 S-트레인(S-train)	부산광역시 동구 중앙대로 206	30975	35.1170576	129.0436878
2421	장안평 자동차산업 종합정보센터	서울특별시 성동구 자동차시장3길 64	418	37.5597188	127.0629024
2422	디아크문화관	대구광역시 달성군 다사읍 강정본길 57	7654	35.8385261	128.4683413
2423	조류생태전시관	충청남도 서천군 마서면 장산로 916	32006	36.0227534	126.7427377
2424	봇재다원	전라남도 보성군 회천면 녹차로 745-4	9720	34.7128907	127.0857593
2425	죽림사(청도)	경상북도 청도군 화양읍 홍도길 205-5	22601	35.6320348	128.7017086
2426	해운사(구미)	경상북도 구미시 금오산로 434-1	21847	36.10618230000001	128.2987807
2427	서울 호암산성(한우물 및 주변산성지)	서울특별시 금천구 시흥동	26917	37.4492857	126.9104662
2428	강화 선원사지	인천광역시 강화군 선원면 선원사지로 222	28888	37.71979779999999	126.4921605
2429	대비사(청도)	경상북도 청도군 금천면 박곡길 590	20995	35.6565892	128.9358411
2430	반룡사(경산)	경상북도 경산시 용성면 용전1길 60	18593	35.7723561	128.929342
2431	아리수 정수센터 (암사,뚝섬,영등포)	서울특별시 강동구 아리수로 131	7919	37.56341889999999	127.1413985
2432	충주 미륵대원지	충청북도 충주시 수안보면 미륵리사지길 150	47531	36.8224102	128.0947422
2433	성수동 수제화거리	서울특별시 성동구 연무장7길 15	0	37.5441512	127.0546226
2434	문래예술공장	서울특별시 영등포구 경인로88길 5-4	0	37.5130462	126.9001786
2435	야호(夜好) 경주! 신라달빛기행(경주일원)	경상북도 경주시 서악2길 23	0	35.8275619	129.1886503
2436	보현사(청도)	경상북도 청도군 청도읍 앞산공원길 14	19433	35.6409474	128.7400982
2437	서악사(예천)	경상북도 예천군 예천읍 대심1길 160	19925	36.6582091	128.4350868
2438	장안사(예천)	경상북도 예천군 용궁면 향석리	23197	36.5754622	128.3026158
2439	적천사(청도)	경상북도 청도군 청도읍 원동길 304	18737	35.6131385	128.7379998
2440	정정공강사상묘역	서울특별시 관악구 난곡동	22458	37.4693789	126.9202006
2441	약수사(서울)	서울특별시 관악구 약수암1길 28	53966	37.4747239	126.9689322
2442	파산서원	경기도 파주시 파평면 파산서원길 24-40	17707	37.9323074	126.8596832
2443	교하향교	경기도 파주시 쇠재로 91	16666	37.7496376	126.776813
2444	철종외가	인천광역시 강화군 선원면 철종외가길 46-1	16907	37.7056693	126.4769903
2445	강화유수부이방청	인천광역시 강화군 강화읍 북문길 42	17229	37.7516196	126.485242
2446	예술의 섬 장도	전라남도 여수시 웅천동	0	34.7471249	127.6840325
2447	탑교육문화원(찾아가는 VR 체험 버스)	경기도 수원시 팔달구 매산로116번길 18	0	37.2704104	127.0135488
2448	서해수호관	경기도 평택시 포승읍 2함대길 91	0	36.9923179	126.8257927
2449	이섭정	인천광역시 강화군 강화읍 갑곳리	17575	37.7386664	126.5031085
2450	계룡돈대	인천광역시 강화군 내가면 황청리	17454	37.7151674	126.3639478
2451	연무당 옛터	인천광역시 강화군 강화읍 국화리	26913	37.7418929	126.4581332
2452	용흥궁	인천광역시 강화군 강화읍 동문안길21번길 16-1	31777	37.7487417	126.485091
2453	서오지리	강원도 화천군 하남면 건넌들길 97	0	38.0425938	127.6537075
2454	강화 장정리 석조여래입상	인천광역시 강화군 하점면 장정리	24819	37.781112	126.4280737
2455	구암서원	대구광역시 북구 연암공원로17길 20	16358	35.8986673	128.599293
2456	강화향교	인천광역시 강화군 강화읍 향교길 58	25619	37.7545031	126.4779403
2457	김상용순절비	인천광역시 강화군 강화읍 관청리	23720	37.7505815	126.4847126
2458	강화 참성단	인천광역시 강화군 화도면 흥왕리	34920	37.6052058	126.422212
2459	용진진	인천광역시 강화군 선원면 연리	23848	37.70197	126.5117054
2460	용주서원	경기도 파주시 월롱면 용주서원길 46	17341	37.79942339999999	126.7769667
2461	파주향교	경기도 파주시 파주읍 향교말길 56-83	16680	37.83462480000001	126.8112865
2462	면천향교	충청남도 당진시 면천면 동문2길 36-7	2348	36.8206558	126.6724308
2463	적성향교	경기도 파주시 적성면 감악산로 1311-20	2409	37.9632776	126.923692
2464	당진 안국사지 석탑	충청남도 당진시 정미면 원당골1길 188	24095	36.8321488	126.5569157
2465	서강사	광주광역시 남구 치마봉1길 16-1	16027	35.1301672	126.9219836
2466	성화사	대구광역시 달서구 장기로12길 10	19818	35.8438324	128.5553421
2467	백담사	강원도 인제군 북면 백담로 746	64333	38.1760271	128.3762245
2468	경희궁 숭정전	서울특별시 종로구 새문안로 45	22430	37.5712077	126.9687336
2469	익산 왕궁리 오층석탑	전라북도 익산시 왕궁면 왕궁리	22313	35.974286	127.0639906
2470	정선옹주 묘역	서울특별시 구로구 궁동	44	37.5003075	126.8289067
2471	잠진도	인천광역시 중구 잠진도길 144	54607	37.4181865	126.4155139
2472	규봉암(화순)	전라남도 화순군 이서면 도원길 40-28	22572	35.1182835	127.0160135
2473	홍천동키마을	강원도 홍천군 화촌면 구룡령로 170	1043	37.7491016	128.005257
2474	대아저수지(대아호)	전라북도 완주군 동상면 대아리	38046	35.9796908	127.296062
2475	감자꽃 스튜디오	강원도 평창군 평창읍 고길천로 105	846	37.36860009999999	128.438637
2476	고척동 고인돌	서울특별시 구로구 고척동	20	37.5011414	126.8625002
2477	개목사(안동)	경상북도 안동시 서후면 개목사길 362	19861	36.6579218	128.6681787
2478	원호루	대구광역시 달성군 현풍면 현풍동로 92	15699	35.6988635	128.4519976
2479	대둔사(칠곡)	경상북도 칠곡군 가산면 가산로1길 272-59	17993	36.0586291	128.5791405
2480	선암사(포항)	경상북도 포항시 남구 동해면 정동길417번길 97-37	19393	35.9669864	129.4861686
2481	한국생명공학연구원	대전광역시 유성구 과학로 125	1820	36.3769861	127.3581628
2482	서악사(안동)	경상북도 안동시 서악길 67-14	19310	36.56193409999999	128.7094821
2483	연미사(안동)	경상북도 안동시 제비원로 672	20154	36.5743946	128.7180436
2484	영명사(칠곡)	경상북도 칠곡군 북삼읍 금오동천로 84	18334	36.0635307	128.3018286
2485	남고문(나주읍성 남문)	전라남도 나주시 남내동 2-20	24729	35.0295791	126.7204994
2486	청학동외국인묘지	인천광역시 연수구 비류대로232번길	18924	37.4250271	126.6612639
2487	무덕정	인천광역시 미추홀구 수봉로95번길 32	16910	37.4599619	126.6614706
2488	인천향교	인천광역시 미추홀구 매소홀로 589	27839	37.43918499999999	126.6873279
2489	현풍향교	대구광역시 달성군 현풍면 현풍동로20길 27-8	16897	35.7015104	128.451849
2490	옥산사(안동)	경상북도 안동시 북후면 벽절길 137	18222	36.6823485	128.6876717
2491	용담사(안동)	경상북도 안동시 길안면 미내소일길 138	20289	36.389777	128.924849
2492	유하사(안동)	경상북도 안동시 와룡면 어은길 39	18789	36.6188851	128.7919603
2493	천곡사(포항)	경상북도 포항시 북구 흥해읍 도음로 476	17928	36.0805766	129.2873271
2494	미연서원	경상남도 의령군 대의면 모의로 323	1348	35.3841259	128.1482837
2495	광흥사(안동)	경상북도 안동시 서후면 광흥사길 105	18918	36.6453604	128.6141891
2496	망월사(경주)	경상북도 경주시 포석로 682-17	20816	35.8013621	129.2103845
2497	연지암(경주)	경상북도 경주시 외동읍 활성길 120-5	19849	35.7535478	129.3277913
2498	영주포교당	경상북도 영주시 중앙로63번길 41-10	20936	36.8234234	128.6212194
2499	죽림사(포항)	경상북도 포항시 북구 탑산길10번길 11-4	20222	36.0364906	129.3579505
2500	어물동 마애여래좌상	울산광역시 북구 황토전길 231	24311	35.5783698	129.438671
2501	해봉사(포항)	경상북도 포항시 남구 호미곶면 명월길 304-16	19342	36.0314369	129.5541333
2502	도덕암(경주)	경상북도 경주시 안강읍 옥산서원길 403-177	20501	36.0265487	129.1458015
2503	모운사(안동)	경상북도 안동시 남후면 모운사길 83	17266	36.5347452	128.6507537
2504	봉서사(안동)	경상북도 안동시 북후면 북평로 1057-114	18561	36.7042847	128.698448
2505	석수암(안동)	경상북도 안동시 제비원로 370-13	18658	36.5841537	128.715152
2506	성혈사(영주)	경상북도 영주시 순흥면 죽계로 459-99	20539	36.9506804	128.5432306
2507	서천 이하복 고택	충청남도 서천군 기산면 신막로57번길 32-3	27223	36.0809383	126.7593627
2508	서귀본향당	제주특별자치도 서귀포시 이중섭로 23-11	17812	33.2461676	126.5648386
2509	보문사(강화)	인천광역시 강화군 삼산면 삼산남로828번길 44	53090	37.6885353	126.3215585
2510	관음사(고령)	경상북도 고령군 대가야읍 주산순환길 147	19676	35.7330546	128.2661168
2511	청계사(상주)	경상북도 상주시 화서면 하송3길 213	18865	36.4891518	127.9590305
2512	황령사(상주)	경상북도 상주시 은척면 성주로 225	19936	36.5385919	128.0184211
2513	환구단	서울특별시 중구 소공로 112	26898	37.5644064	126.9796971
2514	갑장사(상주)	경상북도 상주시 지천동	20349	36.3560019	128.1667652
2515	계림사(김천)	경상북도 김천시 개령면 동부1길 212	20791	36.1726781	128.1816518
2516	옥련사(의성)	경상북도 의성군 안평면 옥련사길 130	16363	36.4188185	128.5509374
2517	운람사(의성)	경상북도 의성군 안평면 신안2길 223	17189	36.36108979999999	128.6063353
2518	주월사(의성)	경상북도 의성군 사곡면 양지실업길 115	16731	36.3122244	128.8017347
2519	효민공 이경직 묘역	서울특별시 관악구 남현동	30483	37.4675553	126.9794198
2520	서울 남현동 요지	서울특별시 관악구 남현3길 60	27650	37.4750266	126.9798044
2521	소재사(대구)	대구광역시 달성군 유가면 휴양림길 228	32048	35.6913127	128.5104588
2522	국청사(부산)	부산광역시 금정구 북문로 42	20873	35.2536237	129.054801
2523	남지장사(대구)	대구광역시 달성군 가창면 남지장사길 127	32940	35.735059	128.6308402
2524	결성향교	충청남도 홍성군 결성면 홍남서로707번길 21-8	16920	36.5288542	126.5432091
2525	결성동헌	충청남도 홍성군 결성면 읍내리	18221	36.5272688	126.5469884
2526	반룡사(고령)	경상북도 고령군 쌍림면 반룡사길 87	24606	35.7319459	128.2167279
2527	숭의사	충청남도 태안군 남면 적돌길 415	19695	36.6581835	126.3255807
2528	양주향교	경기도 양주시 부흥로1423번길 50	19171	37.7863428	127.0327747
2529	착량묘	경상남도 통영시 착량길 27	22793	34.8358036	128.410558
2530	만장사(의성)	경상북도 의성군 비안면 모산길 109	20294	36.3671227	128.5326047
2531	계룡산도예촌	충청남도 공주시 반포면 도예촌길 71-25	38298	36.3899336	127.2152896
2532	관악산 낙성대공원	서울특별시 관악구 낙성대로 77	50140	37.4713573	126.9597266
2533	광덕사(천안)	충청남도 천안시 동남구 광덕면 광덕사길 30	31592	36.67568170000001	127.0424345
2534	충무사	전라남도 순천시 해룡면 신성2길 145	20125	34.91616399999999	127.5774363
2535	금강사(부산)	부산광역시 동래구 우장춘로 211	19911	35.2250232	129.0774099
2536	백련사(대구)	대구광역시 달서구 중흥로 67	17381	35.8289107	128.5592824
2537	지장사(의성)	경상북도 의성군 안사면 월소1길 148	17155	36.4724062	128.4229398
2538	박경리 생가	경상남도 통영시 충렬1길 76-38	25286	34.8465931	128.4201402
2539	봉평동지석묘	경상남도 통영시 해평6길 25	22174	34.8328394	128.4172387
2540	해남 용두리 고분	전라남도 해남군 삼산면 창리길 173	17663	34.5333478	126.5902544
2541	해남 명량대첩비	전라남도 해남군 문내면 우수영안길 34	19262	34.5925035	126.3104915
2542	관암사(대구)	대구광역시 동구 갓바위로 350	29395	35.9777425	128.733953
2543	관음사(대구)	대구광역시 동구 둔산로 535	28731	35.9188679	128.6646377
2544	광덕사(상주)	경상북도 상주시 외남면 구서2길 114	17262	36.3351929	128.0952616
2545	동해사(상주)	경상북도 상주시 서곡3길 173	19566	36.4050772	128.1941498
2546	북지장사(대구)	대구광역시 동구 도장길 243	28616	35.9762707	128.7149961
2547	겸천서원	전라남도 순천시 주암면 죽림리	1129	35.0774426	127.2536035
2548	곡수서원	전라남도 순천시 순광로 105-17	1887	34.960241	127.5312469
2549	미강서원	전라남도 순천시 해룡면 해광로 175	1788	34.9244592	127.5549524
2550	송천서원	전라남도 순천시 별량면 송천1길 59	1959	34.8673998	127.4528591
2551	금정사(김포)	경기도 김포시 승가로 125	22541	37.6070954	126.708416
2552	달마사(서울)	서울특별시 동작구 서달로 50-26	24819	37.4984254	126.9622588
2553	미륵사(부산)	부산광역시 금정구 북문로 126	22987	35.274003	129.0489825
2554	법륜사(부산)	부산광역시 동래구 동래로 162	26586	35.2039973	129.0880372
2555	봉영사(남양주)	경기도 남양주시 진접읍 내각2로 84-77	18360	37.7125776	127.1595637
2556	불암사(남양주)	경기도 남양주시 불암산로 190	24672	37.6588354	127.1006422
2557	상락사(상주)	경상북도 상주시 서성4길 19	18115	36.41824750000001	128.1605153
2558	석천암(남양주)	경기도 남양주시 불암산로 175	19827	37.6578244	127.0994474
2559	안일사(대구)	대구광역시 남구 대명동	28745	35.840491	128.5768732
2560	선광사(부산)	부산광역시 사상구 백양대로804번길 42-123	21930	35.1772126	128.9955166
2561	성암사(부산)	부산광역시 남구 진남로210번길 58-15	26337	35.1456257	129.0798654
2562	약수암(부산)	부산광역시 사상구 백양대로804번길 42-57	21182	35.17823	128.9965401
2563	연등사(부산)	부산광역시 동구 좌천동로 17-3	22912	35.1330284	129.0490289
2564	혜원정사	부산광역시 연제구 고분로68번길 47	25867	35.1838837	129.0908696
2565	달성사(목포)	전라남도 목포시 유달로 173	22956	34.7900729	126.3753655
2566	조왕사(부여)	충청남도 부여군 부여읍 계백로 334-47	20922	36.2777266	126.9213004
2567	영주암(부산)	부산광역시 수영구 망미배산로76번나길 15	24538	35.1765111	129.0986699
2568	운흥사(대구)	대구광역시 달성군 가창면 헐티로 1068	26911	35.7785164	128.5944872
2569	군산 시간여행마을	전라북도 군산시 내항1길 8	0	35.9886233	126.7181297
2570	임실 치즈마을	전라북도 임실군 임실읍 치즈마을1길 4	0	35.6362644	127.2948218
2571	현대태권도디펜스	경기도 남양주시 의안로 121-20	0	37.6427806	127.2370758
2572	선도리갯벌체험마을	충청남도 서천군 비인면 갯벌체험로 428-13	44655	36.132836	126.5828062
2573	바다열차	강원도 삼척시 수로부인길 542 / 강원도 강릉시 용지로 176 강릉역	42917	37.4683103	129.1662641
2574	용덕사(서울)	서울특별시 강북구 우이동 산68	21420	37.6655648	126.9967984
2575	원통사(서울)	서울특별시 도봉구 도봉로169길 520	22349	37.683036	127.0106122
2576	월명사(부산)	부산광역시 기장군 일광면 참샘길 124	24267	35.2638381	129.2322589
2577	판교환경생태학습원	경기도 성남시 분당구 대왕판교로645번길 21	1580	37.399494	127.1037992
2578	배론성지	충청북도 제천시 봉양읍 배론성지길 296	34035	37.1602799	128.0838569
2579	KT스퀘어	서울특별시 종로구 세종대로 178	4463	37.5721178	126.9779584
2580	선화당(공주)	충청남도 공주시 관광단지길 30-8	22011	36.465579	127.1096564
2581	고란사(고란약수)	충청남도 부여군 부여읍 부소로 1-25	38107	36.2925938	126.9132116
2582	함안 말이산 고분군	경상남도 함안군 가야읍 본동길 114	22457	35.2712032	128.4071173
2583	명국삼장비	충청남도 공주시 금성동	18485	36.4666115	127.1219244
2584	다보사(나주)	전라남도 나주시 금성산길 83	19952	35.0471088	126.698433
2585	성호공원	경기도 안산시 상록구 성호로 131	23941	37.3142066	126.8604902
2586	일선사(서울)	서울특별시 종로구 평창6길 79-141	21834	37.6280003	126.9770872
2587	화장사(대구)	대구광역시 달성군 화원읍 천내리 516-1	25985	35.8031405	128.5024192
2588	공주상신리 당간지주	충청남도 공주시 반포면	21625	36.3968922	127.2503067
2589	공주 반죽동당간지주	충청남도 공주시 제민1길 15	17468	36.4513416	127.1224258
2590	복암사(나주)	전라남도 나주시 다시면 가운길 145	18711	35.0241841	126.6623836
2591	원갑사	전라남도 무안군 해제면 산길로 266-27	18641	35.0905332	126.2622893
2592	천황사(영암)	전라남도 영암군 영암읍 천황사로 280-82	20824	34.7715575	126.7162518
2593	안흥찐빵마을	강원도 횡성군 안흥면 안흥로 27	40096	37.4125243	128.1562501
2594	장흥 회령진성	전라남도 장흥군 회진면 회진리	21617	34.4800806	126.9316921
2595	중흥사(광양)	전라남도 광양시 옥룡면 중흥로 263-100	23861	35.02455339999999	127.6077427
2596	광양 옥룡사지	전라남도 광양시 옥룡면 백계1길 71	18710	35.0471187	127.6058559
2597	청량사(부산)	부산광역시 기장군 철마면 임밖길 12	24990	35.2389381	129.1759339
2598	권율장군묘	경기도 양주시 장흥면 권율로 223	29319	37.7364964	126.9474995
2599	춘천향교	강원도 춘천시 삭주로 21	21580	37.8816972	127.7342006
2600	무량사(경기)	경기도 고양시 덕양구 대서문길 184	20770	37.6537789	126.9589979
2601	김정회고가	전라북도 고창군 고창읍 도산1길 16	17096	35.4400786	126.6599805
2602	고려동유적지	경상남도 함안군 산인면 모곡2길 53	21004	35.27638719999999	128.4599687
2603	서상리삼층석탑	강원도 춘천시 서면	17386	37.8986693	127.692725
2604	신장절공묘역	강원도 춘천시 서면 방동리	18047	37.9033169	127.6551043
2605	쌍수정사적비	충청남도 공주시 공산성길 59-22	21942	36.4631287	127.128107
2606	무등암	전라남도 광양시 다압면 백운3로 635-18	19142	35.0557223	127.743807
2607	충현서원	충청남도 공주시 반포면 공암장터길 28-6	16939	36.3977257	127.2498064
2608	천안향교	충청남도 천안시 동남구 향교1길 89	17933	36.8176692	127.1728892
2609	직산향교	충청남도 천안시 서북구 직산읍 군서1길 35-6	16026	36.9027583	127.1589353
2610	이동녕선생 생가지	충청남도 천안시 동남구 목천읍 동리4길 36	5181	36.7905069	127.2394098
2611	공주 우금치 전적	충청남도 공주시 금학동	19009	36.4389526	127.1191536
2612	공주향교	충청남도 공주시 향교1길 26	3210	36.4582643	127.1168667
2613	목천향교	충청남도 천안시 동남구 목천읍 교촌6길 7	2525	36.7996369	127.2290998
2614	석림사(경기)	경기도 의정부시 동일로122번길 177	22821	37.7011119	127.0663678
2615	송광사 포교당(보성)	전라남도 보성군 벌교읍 태백산맥길 93-10	21671	34.8487929	127.3382708
2616	정각사(부여)	충청남도 부여군 석성면 왕릉로정각사길 165	19709	36.2562928	126.9831388
2617	개태사(논산)	충청남도 논산시 연산면 계백로 2614-11	53083	36.2407588	127.2294385
2618	정혜사(청양)	충청남도 청양군 장평면 상지길 165-10	30096	36.3693206	126.8558041
2619	고로서원	충청남도 공주시 사곡면 능계길 60-67	1193	36.5111239	127.0225965
2620	명탄서원	충청남도 공주시 명탄서원길 48	2327	36.4587516	127.1563329
2621	공주서혈사지	충청남도 공주시 시어골2길 96-9	16756	36.4425266	127.1116665
2622	숙모전	충청남도 공주시 반포면 동학사1로 462	17829	36.3533	127.2196327
2623	고령박씨종중재실	충청남도 천안시 동남구 북면 박문수길 147	20424	36.7785254	127.2723299
2624	고성사(강진)	전라남도 강진군 강진읍 고성길 260	18573	34.6589806	126.7642555
2625	신흥사(장흥)	전라남도 장흥군 장흥읍 연산리 89	20280	34.6831549	126.8894293
2626	남애항	강원도 양양군 현남면 매바위길	39030	37.9429566	128.7845648
2627	나주 영상테마파크	전라남도 나주시 공산면 덕음로 450	0	34.9797307	126.5999233
2628	나릿골 감성마을	강원도 삼척시 나리골길 12	0	37.43933320000001	129.1877625
2629	구룡사	강원도 원주시 소초면 구룡사로 500	41432	37.3994538	128.0497763
2630	구례 섬진강 벚꽃길	전라남도 구례군 문척면	0	35.1920169	127.4889738
2631	부산광안대교	부산광역시 해운대구 수영강변대로 203	35561	35.1771641	129.1205683
2632	관방제림	전남 담양군 담양읍 객사리1	54718	35.3239092	126.9859052
2633	거창 둔마리 벽화 고분	경상남도 거창군 남하면 대촌1길	18786	35.7152181	127.9646676
2634	갈계리삼층석탑	경상남도 거창군 북상면 갈계리	17268	35.7935113	127.8149498
2635	충주댐 물 문화관	충청북도 충주시 동량면 지등로 745	3003	37.0013181	127.9905003
2636	인천국제공항 제2여객터미널	인천광역시 중구 공항로 272	7347	37.4848155	126.4396163
2637	고려산	인천광역시 강화군 내가면 고천리	52116	37.7256645	126.4171552
2638	경주 보문관광단지	경상북도 경주시 신평동	243923	35.8411954	129.2924371
2639	송불암(논산)	충청남도 논산시 연산면 황룡재로 92-18	18489	36.2082006	127.2250547
2640	청양 다락골 줄무덤 성지	충청남도 청양군 화성면 다락골길 78-6	27875	36.4433962	126.6924859
2641	완주 대승한지마을	전라북도 완주군 소양면	2385	35.856069	127.2333884
2642	경안천 습지생태공원	경기도 광주시 퇴촌면 정자동길 119	35291	37.4455574	127.322063
2643	여수 흥국사 홍교	전라남도 여수시 흥국사길 160	19076	34.8210752	127.7003341
2644	여수향교	전라남도 여수시 군자길 46	3089	34.7427701	127.7338076
